# Wavelength || Total || n=1 | n=2 | ...
  300.000000  5.40185355184571449E+02  2.26449147950643237E+00  2.98691822973214528E+02  2.04360654313839490E+02  2.33162520325871547E+01  1.08076869041811143E+01  5.70594942916933134E-01  1.66659973349020829E-01  7.19256497674929454E-03
  302.000000  5.60559839279051516E+02 -4.16263244764377305E+00  3.15326359990534968E+02  2.13382373427753123E+02  2.41784356832012790E+01  1.10756681513815671E+01  5.83876524299548061E-01  1.68493007248458060E-01  7.26494227626372623E-03
  304.000000  5.82009294159934484E+02 -1.08199139319008282E+01  3.32880593867184075E+02  2.22737761664144216E+02  2.50855942363856421E+01  1.13494833402178443E+01  5.98057134068151530E-01  1.70369992044616697E-01  7.34785779086380604E-03
  306.000000  6.04615732813902696E+02 -1.77103868413087184E+01  3.51417659878117661E+02  2.32443842436860677E+02  2.60418876863161337E+01  1.16297560626983429E+01  6.13230775860905575E-01  1.72300555888720952E-01  7.44225946908703365E-03
  308.000000  6.28470052942668985E+02 -2.48374387630315141E+01  3.71007584198426173E+02  2.42519344585832869E+02  2.70520364995544433E+01  1.19171768814489099E+01  6.29505024741535024E-01  1.74295269244409051E-01  7.54924645210277353E-03
  310.000000  6.53673379830838144E+02 -3.22047733046888425E+01  3.91728273815639170E+02  2.52984907466057734E+02  2.81214184317616400E+01  1.22125139288899849E+01  6.47003548382645066E-01  1.76365846898366596E-01  7.67009789744013595E-03
  312.000000  6.80338682999257458E+02 -3.98163507703188770E+01  4.13666694046223256E+02  2.63863325742716597E+02  2.92561868761736115E+01  1.25166261712004392E+01  6.65869219547835955E-01  1.78525404856927805E-01  7.80630885766093584E-03
  314.000000  7.08592738169165500E+02 -4.76762994215787330E+01  4.36920279695011175E+02  2.75179844749640722E+02  3.04634165878716132E+01  1.28304801443255823E+01  6.86267988562337838E-01  1.80788790011878336E-01  7.95963532089332196E-03
  316.000000  7.38578528981182558E+02 -5.57887864101526247E+01  4.61598639632595564E+02  2.86962521056965784E+02  3.17512845230865963E+01  1.31551712773560805E+01  7.08393742341720145E-01  1.83173007705302870E-01  8.13215128417176490E-03
  318.000000  7.70458214596182074E+02 -6.41578329239805498E+01  4.87825633136625811E+02  2.99242668300718492E+02  3.31292961530913885E+01  1.34919513667640256E+01  7.32474458108148041E-01  1.85697783026770230E-01  8.32632182796361545E-03
  320.000000  8.04416833689608211E+02 -7.27870513839698106E+01  5.15741921709256530E+02  3.12055416170379260E+02  3.46085712832030126E+01  1.38422644285155130E+01  7.58780076681970228E-01  1.88386307776318679E-01  8.54509776551577206E-03
  322.000000  8.40666978636658996E+02 -8.16792724342449219E+01  5.45508135106533700E+02  3.25440422028995499E+02  3.62022086255843192E+01  1.42077941563341597E+01  7.87632690349285070E-01  1.91266249724664328E-01  8.79221338239496303E-03
  324.000000  8.79454763701898855E+02 -9.08360139556007198E+01  5.77308839232747800E+02  3.39442792064866808E+02  3.79257559134222433E+01  1.45905277571075374E+01  8.19419893120318821E-01  1.94371139509640828E-01  9.07165672527520187E-03
  326.000000  9.21067549049363720E+02 -1.00256719895204697E+02  6.11357562715090580E+02  3.54114295650809254E+02  3.97978234362778593E+01  1.49928433662643013E+01  8.54612525447429161E-01  1.97742312606616483E-01  9.38893807237095417E-03
  328.000000  9.65844078372343347E+02 -1.09937657124155521E+02  6.47903238053822065E+02  3.69514998695406121E+02  4.18408955386945749E+01  1.54176321768640676E+01  8.93788644692564582E-01  2.01431686027246037E-01  9.75070099220242889E-03
  330.000000  1.01418800548876322E+03 -1.19870292277787485E+02  6.87238557204970903E+02  3.85715509685849895E+02  4.40824202558579969E+01  1.58684729486071134E+01  9.37666515101413744E-01  2.05505822477639433E-01  1.01653336857698718E-02
  332.000000  1.06658627552925532E+03 -1.30038855310391227E+02  7.29710953880668853E+02  4.02800144761205502E+02  4.65562977918576166E+01  1.63498877564783029E+01  9.87151010812999385E-01  2.10052037074816345E-01  1.06436015484542689E-02
  334.000000  1.12363463805170386E+03 -1.40416586882084630E+02  7.75737243667197390E+02  4.20871510809458584E+02  4.93049547411484639E+01  1.68677276810048760E+01  1.04340059268919672E+00  2.15187848602400617E-01  1.11995936873204877E-02
  336.000000  1.18607395462706313E+03 -1.50959764707624345E+02  8.25823440627283617E+02  4.40057346457269773E+02  5.23823032529834620E+01  1.74297736632302396E+01  1.10792703424577343E+00  2.21076105307028231E-01  1.18521943674938859E-02
  338.000000  1.25484345114079247E+03 -1.61597784639851852E+02  8.80592030264256209E+02  4.60521086817125536E+02  5.58580836131060110E+01  1.80467078149318958E+01  1.18274965969952417E+00  2.27950132385871890E-01  1.26274791393693447E-02
  340.000000  1.33116179571180896E+03 -1.72215789367762227E+02  9.40820191774462501E+02  4.82478815154002518E+02  5.98244614695872627E+01  1.87337511213602532E+01  1.27064532002830388E+00  2.36157398119213630E-01  1.35628420108601221E-02
  342.000000  1.41665638880584925E+03 -1.82622261176604297E+02  1.00749440811411250E+03  5.06227660075474034E+02  6.44064912106578475E+01  1.95135595613397150E+01  1.37557726013580250E+00  2.46239171738299623E-01  1.47145889955250346E-02
  344.000000  1.51358026098016171E+03 -1.92485248295814017E+02  1.08188976098467424E+03  5.32195768496589835E+02  6.97796210979026199E+01  2.04216226966274412E+01  1.50347913611500905E+00  2.59083932379511606E-01  1.61729316869662874E-02
  346.000000  1.62518367521193704E+03 -2.01212256939461440E+02  1.16568432073507620E+03  5.61035780776426350E+02  7.62008764877072053E+01  2.15168751141531907E+01  1.66374652994631522E+00  2.76239325531401514E-01  1.80931825577991326E-02
  348.000000  1.75630203379195723E+03 -2.07791424147639191E+02  1.26111534440969331E+03  5.93814516631490847E+02  8.40676308652128341E+01  2.29030316039923498E+01  1.87157867735142136E+00  3.00617657659239201E-01  2.07380941964819578E-02
  350.000000  1.91414622946146255E+03 -2.10768987015133462E+02  1.37118783670561288E+03  6.32433582477215054E+02  9.40197609065441782E+01  2.47640370792006657E+01  2.14782390376121191E+00  3.37922645113757025E-01  2.42527591478111579E-02
  352.000000  2.10938474546665884E+03 -2.08508428560762695E+02  1.50001597205819871E+03  6.80619720683968353E+02  1.06954400187351126E+02  2.73639046069837413E+01  2.51835043356534038E+00  3.92208032507433080E-01  2.86180248469335187E-02
  354.000000  2.35639940882535529E+03 -2.01458226538972667E+02  1.65341818039313944E+03  7.46205758683369709E+02  1.23729427034567010E+02  3.10036838385907707E+01  3.01128222487149833E+00  4.54800914080280505E-01  3.45022757093405713E-02
  356.000000  2.68520348247874108E+03 -1.85817301449851584E+02  1.84064750081562397E+03  8.42454141729541107E+02  1.46770918138087666E+02  3.68265785163405823E+01  3.72533473287422101E+00  5.52772759747359066E-01  4.35372363771285090E-02
  358.000000  3.11097034698710604E+03 -1.60636368604342351E+02  2.07615624387477419E+03  9.66415772507791871E+02  1.78331671720211375E+02  4.52005796681106560E+01  4.73153206564512274E+00  7.14373668763932823E-01  5.65420861509045025E-02
  360.000000  3.52436506542343432E+03 -1.64068740732134756E+02  2.38661584562309781E+03  1.03667792094549600E+03  2.09431089799709127E+02  4.93616549658158590E+01  5.49055321334437885E+00  7.92240297368506985E-01  6.45013107367794908E-02
  362.000000  3.96903700072031234E+03 -1.83309298922953531E+02  2.81670202881714067E+03  1.04349028638383788E+03  2.38410767219311793E+02  4.71641016499289236E+01  5.79437966371494362E+00  7.21208058658532769E-01  6.35278506728648856E-02
  364.000000  4.69742940241505585E+03 -1.64290207071342593E+02  3.43647819280311705E+03  1.08426128792870986E+03  2.87335684613112903E+02  4.63361972682648258E+01  6.57675310848627515E+00  6.63950659373045537E-01  6.75431053341643411E-02
  366.000000  5.91149836180082912E+03 -8.66148436179264536E+01  4.37547491403851564E+03  1.19083597186011025E+03  3.73144145286272135E+02  4.95884684876054038E+01  8.30939006331144547E+00  6.78247333468859681E-01  8.20683494721370227E-02
  368.000000  7.89606527141655442E+03  7.00681745165729808E+01  5.85175864905262461E+03  1.38694989948189141E+03  5.17069455973509207E+02  5.79408714539224476E+01  1.13949657156890698E+01  7.73155002002260283E-01  1.10100220342092020E-01
  370.000000  1.09366838770706108E+04  2.97682436862411123E+02  8.07883846714219908E+03  1.72260151189523253E+03  7.46349792308409747E+02  7.36684854442356567E+01  1.64127263277401632E+01  9.73879177905463300E-01  1.56577912475784897E-01
  372.000000  1.44194799209260964E+04  4.84806200661518233E+02  1.05694993185260646E+04  2.20697164720277169E+03  1.03663054690916715E+03  9.71040704019410583E+01  2.29641197738581830E+01  1.28591013803277376E+00  2.18107312742170739E-01
  374.000000  1.59764895124439208E+04  6.29718964742221942E+02  1.13869678210649454E+04  2.61593162735837177E+03  1.19827624404403286E+03  1.16841975772382511E+02  2.69366936243782646E+01  1.55992429324995507E+00  2.56261544338728109E-01
  376.000000  1.41453096947287740E+04  6.98223281896371191E+02  9.67569001132384801E+03  2.59106588969916629E+03  1.04370677802940327E+03  1.11417006090279912E+02  2.35103325658722007E+01  1.47349462684123078E+00  2.22900496990072056E-01
  378.000000  1.07562477591794232E+04  5.05762862315448729E+02  7.25023281230016801E+03  2.15834646206146135E+03  7.40878935309753274E+02  8.34588005264072450E+01  1.63604141818946509E+01  1.05436981679281261E+00  1.53102667497843431E-01
  380.000000  8.10905641007392205E+03  2.36975561819403083E+02  5.51741266275191538E+03  1.77813493066825072E+03  5.04621468877343830E+02  6.03668018212595214E+01  1.07373223659387946E+01  7.09206028827408130E-01  9.84557409838756753E-02
  382.000000  6.52272522279485202E+03  2.35897846823645523E+01  4.51284890240291770E+03  1.57134115658141855E+03  3.59424344561480666E+02  4.76599392509712771E+01  7.27837460175902162E+00  5.17687681527274957E-01  6.50330324125456133E-02
  384.000000  5.63078140555331083E+03 -1.29872921425660024E+02  3.96325566082910336E+03  1.47735028229100703E+03  2.73175018632603724E+02  4.11929713738761976E+01  5.21781798103193051E+00  4.17358507065161088E-01  4.52173642840244736E-02
  386.000000  5.14125301199058686E+03 -2.41923312106595404E+02  3.67493324628481378E+03  1.44521822150439493E+03  2.20736131282101098E+02  3.79380909082635611E+01  3.95417513666342835E+00  3.63358445972993993E-01  3.31005349725370795E-02
  388.000000  4.88792784120209217E+03 -3.26836063841143186E+02  3.53925275749733328E+03  1.44783148894779265E+03  1.87799616141381904E+02  3.63744101558375661E+01  3.14687964228423889E+00  3.33389036972607467E-01  2.53636216329423021E-02
  390.000000  4.77942647816688441E+03 -3.93335185948639264E+02  3.49626786047250880E+03  1.47126624010555656E+03  1.66525623747545211E+02  3.57544426220159792E+01  2.61068140396178094E+00  3.16602087127773379E-01  2.02136768072420023E-02
  392.000000  4.76381039674225576E+03 -4.46470838573590299E+02  3.51149292964668120E+03  1.50802720678657101E+03  1.52502228633639476E+02  3.56924825828803804E+01  2.24226527579989199E+00  3.07464956903384823E-01  1.66574333711173236E-02
  394.000000  4.80992151498518433E+03 -4.89067533598372393E+02  3.56379594630416295E+03  1.55378387962807619E+03  1.43134213881267499E+02  3.59763354326648823E+01  1.98157130277015492E+00  3.02980425067434833E-01  1.41216095467087011E-02
  396.000000  4.89784500291817039E+03 -5.22594316956779949E+02  3.63921453472649409E+03  1.60581892240342791E+03  1.36818902419304663E+02  3.64811617059066506E+01  1.79211372733806229E+00  3.01424031457342756E-01  1.22608610227814396E-02
  398.000000  5.01393145495849876E+03 -5.47674056078081776E+02  3.72773311823845052E+03  1.66226402803703695E+03  1.32516666115089464E+02  3.71283263055302228E+01  1.65076893758080523E+00  3.01744806409132149E-01  1.08585964827945455E-02
  400.000000  5.14812087296771097E+03 -5.64394165437697666E+02  3.82156679752296441E+03  1.72170818372619101E+03  1.29519952275981268E+02  3.78647708774667748E+01  1.54229401571477975E+00  3.03266069559517737E-01  9.77391752946485393E-03
  402.000000  5.29247647340955427E+03 -5.72512309811078012E+02  3.91424857239908943E+03  1.78299193390324081E+03  1.27325301582993291E+02  3.86522407726651807E+01  1.45627930721354470E+00  3.05543095618998894E-01  8.91215981041296526E-03
  404.000000  5.44038828261463914E+03 -5.71607677022147982E+02  4.00017099285351742E+03  1.84510069681856839E+03  1.25560933628635894E+02  3.94615069641402414E+01  1.38540034904165932E+00  3.08221061521466833E-01  8.20796136240940603E-03
  406.000000  5.58616782075059109E+03 -5.61203837383371138E+02  4.07439966576502593E+03  1.90711418566209886E+03  1.23945482384123295E+02  4.02692464904125202E+01  1.32438915322751893E+00  3.11073452356895153E-01  7.61522671777326368E-03
  408.000000  5.72487896315967828E+03 -5.40874862466451304E+02  4.13265353426839283E+03  1.96818877953780088E+03  1.22264692252607006E+02  4.10563851794682932E+01  1.26941619176905274E+00  3.13917184222561541E-01  7.10101186902560664E-03
  410.000000  5.85230965272758203E+03 -5.10337745776982047E+02  4.17138205387158450E+03  2.02755862578936831E+03  1.20358512226892131E+02  4.18072423084168108E+01  1.21771145861054175E+00  3.16611153788681654E-01  6.64169590388465850E-03
  412.000000  5.96501710450337669E+03 -4.69529229927415145E+02  4.18788534896780493E+03  2.08454535822555590E+03  1.18113953818416618E+02  4.25090816480530123E+01  1.16732483579448121E+00  3.19046427889846440E-01  6.22050727650630495E-03
  414.000000  6.06039437098075814E+03 -4.18663125410676003E+02  4.18043249363869290E+03  2.13856853711265012E+03  1.15460717333306548E+02  4.31518172680144687E+01  1.11696561125021621E+00  3.21139571110338362E-01  5.82585640873111224E-03
