# Wavelength || Total || n=1 | n=2 | ...
  300.000000  2.16250259782631474E+03  1.85485127608748758E+03  2.19421316832627383E+02  8.73215582989685259E+01  7.72763138912246239E-01  1.35055965362852748E-01  5.91993477929097524E-04  3.53895806014406327E-05  1.19897308969304678E-07
  302.000000  2.30011174964373959E+03  1.98235648031409005E+03  2.26765967130060318E+02  9.00695178518028143E+01  7.83788691402811599E-01  1.35372585211680108E-01  5.88437018683880429E-04  3.45178489565420302E-05  1.16303868314166351E-07
  304.000000  2.44530070025472332E+03  2.11718942974365700E+03  2.34307749950811854E+02  9.28717658442323284E+01  7.95460174069099968E-01  1.35675193168008051E-01  5.85562975583362442E-04  3.36728326936163558E-05  1.12976950175721045E-07
  306.000000  2.59853863849719392E+03  2.25979647201169655E+03  2.42065068769717129E+02  9.57326216991827295E+01  8.07889507460292644E-01  1.35970111425720991E-01  5.83432491278138010E-04  3.28553071401476755E-05  1.09913140643372509E-07
  308.000000  2.76033227092790730E+03  2.41065939760089941E+03  2.50058137403795627E+02  9.86566580235708130E+01  8.21200125177595996E-01  1.36263489627938911E-01  5.82111816675782621E-04  3.20659094049366420E-05  1.07109818217148912E-07
  310.000000  2.93122928228617775E+03  2.57029865074514737E+03  2.58309218876664488E+02  1.01648708842297623E+02  8.35529394137100256E-01  1.36561344279295671E-01  5.81673915176752847E-04  3.13051703255338683E-05  1.04565373627248941E-07
  312.000000  3.11182215668669278E+03  2.73927685114870974E+03  2.66842913321925835E+02  1.04713878280663565E+02  8.51031557499269398E-01  1.36869604011978119E-01  5.82200335693466679E-04  3.05735461815186867E-05  0.00000000000000000E+00
  314.000000  3.30275240405188151E+03  2.91820265821451721E+03  2.75686507069989830E+02  1.07857549610952432E+02  8.67881338801756552E-01  1.37194162733789177E-01  5.83783435292244786E-04  2.98714511214074070E-05  0.00000000000000000E+00
  316.000000  3.50471524097296060E+03  3.10773501246891283E+03  2.84870398832374065E+02  1.11085394610818767E+02  8.86278388972823405E-01  1.37540943534689125E-01  5.86529056553627580E-04  2.91992914944515176E-05  0.00000000000000000E+00
  318.000000  3.71846478721360336E+03  3.30858779202587175E+03  2.94428624025689487E+02  1.14403383250923937E+02  9.06452816381449256E-01  1.37915977435110443E-01  5.90559797814464498E-04  2.85575036307275738E-05  0.00000000000000000E+00
