# Wavelength || Total || n=1 | n=2 | ...
  300.000000  2.28566807179627949E+03  2.06093899493628169E+03  1.17414391365541093E+02  1.06363163084488605E+02  7.71507663551180167E-01  1.79065963313261051E-01  8.97814904909333155E-04  5.07518064356101193E-05  2.16392177030407586E-07
  302.000000  2.41515883565595777E+03  2.18341741295051725E+03  1.21461771169848703E+02  1.09313020180700235E+02  7.86500283040803549E-01  1.79186672355428483E-01  8.94709281436268972E-04  4.94800763022818695E-05  2.10137573985629387E-07
  304.000000  2.55070704522673623E+03  2.31177936154243753E+03  1.25633397197675279E+02  1.12311574938913083E+02  8.02463525629643404E-01  1.79306876958938405E-01  8.92685744524515982E-04  4.82550212622792480E-05  2.04356184953855752E-07
  306.000000  2.69265235827592187E+03  2.44634617658561820E+03  1.29941537530959664E+02  1.15364725458868307E+02  8.19542247922330214E-01  1.79437328589364897E-01  8.91847005995566647E-04  4.70779146462634962E-05  1.99043264779826040E-07
  308.000000  2.84136086155522253E+03  2.58746381583409720E+03  1.34399808346945889E+02  1.18478811915852802E+02  8.37898259897203235E-01  1.79588749227999389E-01  8.92305135852799742E-04  4.59498692796237707E-05  1.94195558327034351E-07
  310.000000  2.99722740294627329E+03  2.73550494207300289E+03  1.39023374141635543E+02  1.21660661842380136E+02  8.57713708692370180E-01  1.79771934609201572E-01  8.94184249045757991E-04  4.48718928994886655E-05  1.89811719055578774E-07
  312.000000  3.16067817442411615E+03  2.89087120519063592E+03  1.43829190311174415E+02  1.24917644193105716E+02  8.79195201726182596E-01  1.79997872966085160E-01  8.97623670316454207E-04  4.38449440707640035E-05  1.85892764351326344E-07
  314.000000  3.33217357950426685E+03  3.05399574413350592E+03  1.48836298800358151E+02  1.28257733987160776E+02  9.02578865524408136E-01  1.80277883564995411E-01  9.02781719353027627E-04  4.28699902909807545E-05  1.82442589218951220E-07
  316.000000  3.51221142500751193E+03  3.22534593199305527E+03  1.54066190816189987E+02  1.31689589851652187E+02  9.28136597977927136E-01  1.80623780795138661E-01  9.09840302364669411E-04  4.19480704083789754E-05  1.79468565121850706E-07
  318.000000  3.70133048475373653E+03  3.40542638999774908E+03  1.59543255060279620E+02  1.35222647500992224E+02  9.56183855183822651E-01  1.81048071628943041E-01  9.19010556401074789E-04  4.10803641047146535E-05  1.76982258186057403E-07
  320.000000  3.90011449275497489E+03  3.59478229896166704E+03  1.65295336030893907E+02  1.38867233153436672E+02  9.87089428683532888E-01  1.81564197144623296E-01  9.30539876284947141E-04  4.02682721079055384E-05  1.75000311663323659E-07
  322.000000  4.10919663620575648E+03  3.79400303972087750E+03  1.71354435372804602E+02  1.42634702216612880E+02  1.02128782827150610E+00  1.82186832906387541E-01  9.44720771372684282E-04  3.95135121459861487E-05  0.00000000000000000E+00
  324.000000  4.32926463671105466E+03  4.00372619715412520E+03  1.77757601028067739E+02  1.46537610429777345E+02  1.05929510972257046E+00  1.82932268957756577E-01  9.61902166399118490E-04  3.88182376656036281E-05  0.00000000000000000E+00
  326.000000  4.56106652692469379E+03  4.22464196517476194E+03  1.84548065580010217E+02  1.50589927275478829E+02  1.10172930625537902E+00  1.83818898997016589E-01  9.82504001924194674E-04  3.81851893920818932E-05  0.00000000000000000E+00
  328.000000  4.80541726554128400E+03  4.45749799172125768E+03  1.91776718977991948E+02  1.54807305241933221E+02  1.14933708427190662E+00  1.84867861591654470E-01  1.00703634395771539E-03  3.76178945269136785E-05  0.00000000000000000E+00
  330.000000  5.06320636639229724E+03  4.70310470102899490E+03  1.99504035286515915E+02  1.59207424012871968E+02  1.20302892149994767E+00  1.86103896735909963E-01  1.03612474101833700E-03  3.71209358126796843E-05  0.00000000000000000E+00
  332.000000  5.33540677004068766E+03  4.96234111970688264E+03  2.07802623648084023E+02  1.63810436811066296E+02  1.26392611674771027E+00  1.87556513210943826E-01  1.07054437124010646E-03  3.67003246504595351E-05  0.00000000000000000E+00
  334.000000  5.62308523946243076E+03  5.23616119853262626E+03  2.16760648784185776E+02  1.68639558423990934E+02  1.33342447689941501E+00  1.89261613926947986E-01  1.11126677024605994E-03  3.63640320831918495E-05  0.00000000000000000E+00
  336.000000  5.92741459649589706E+03  5.52560052227495635E+03  2.26486479479263920E+02  1.73721853374235991E+02  1.41328190827377909E+00  1.91263811498761455E-01  1.15952490469286391E-03  3.61227643050498500E-05  0.00000000000000000E+00
  338.000000  6.24968803474580909E+03  5.83178301300207841E+03  2.37115095614969761E+02  1.79089312512232510E+02  1.50574091081881400E+00  1.93619809060683323E-01  1.21690552439500301E-03  3.59911250434963854E-05  0.00000000000000000E+00
  340.000000  6.59133519281527606E+03  6.15592636268916522E+03  2.48817047202735495E+02  1.84780354905368824E+02  1.61370308203783219E+00  1.96403463775498582E-01  1.28548279117095179E-03  3.59894011906636478E-05  0.00000000000000000E+00
  342.000000  6.95393731529269371E+03  6.49934208311608108E+03  2.61811154076436083E+02  1.90841977529371292E+02  1.74098285138759423E+00  1.99713558333050073E-01  1.36801472666441145E-03  3.61463583273445783E-05  0.00000000000000000E+00
  344.000000  7.33922975143094300E+03  6.86341622276519320E+03  2.76382694165065971E+02  1.97332959117853733E+02  1.89268470427167834E+00  2.03685943788459473E-01  1.46823115372651174E-03  3.65036165092662244E-05  0.00000000000000000E+00
  346.000000  7.74905182225419412E+03  7.24952726336591877E+03  2.92909613723729308E+02  2.04329027397323671E+02  2.07577700933041376E+00  2.08512417079862122E-01  1.59121877238042105E-03  3.71220394261661364E-05  0.00000000000000000E+00
  348.000000  8.18516589726660732E+03  7.65881632472316505E+03  3.11901351995858306E+02  2.11931989517425819E+02  2.29998182421650688E+00  2.14467423939067703E-01  1.74369416344773653E-03  3.80878392141600545E-05  0.00000000000000000E+00
  350.000000  8.64894858350026152E+03  8.09179793324516049E+03  3.34062260711404292E+02  2.20285372930555695E+02  2.57911911725723275E+00  2.21923790460863635E-01  1.93420514170427791E-03  3.95002803131326685E-05  0.00000000000000000E+00
  352.000000  9.14103591520670489E+03  8.54786639527681655E+03  3.60403368317055310E+02  2.29599848550692286E+02  2.93289508262948040E+00  2.31188710846040979E-01  2.17796212214024744E-03  4.13065437141441768E-05  0.00000000000000000E+00
  354.000000  9.66317445302070155E+03  9.02689986618999137E+03  3.92463799757748689E+02  2.40175962289107474E+02  3.39002320059463935E+00  2.42257920003116217E-01  2.50037950073534517E-03  4.32837576512731735E-05  0.00000000000000000E+00
  356.000000  1.02177552481253188E+04  9.52873541632203160E+03  4.32666494290134153E+02  2.52108063458563805E+02  3.98637279197762684E+00  2.55930796772992630E-01  2.92394137910925245E-03  4.65244601581121865E-05  0.00000000000000000E+00
  358.000000  1.07945923873165484E+04  1.00393419567971105E+04  4.85064380541658124E+02  2.65191376948294817E+02  4.72190896331092880E+00  2.69319558116802360E-01  3.39427031365045154E-03  5.02377444005324062E-05  0.00000000000000000E+00
  360.000000  1.14272313381102176E+04  1.05842620916602918E+04  5.56604139590606110E+02  2.80548283006860515E+02  5.53158515355141223E+00  2.81457058549225481E-01  3.72967327194905418E-03  5.19670857712951150E-05  0.00000000000000000E+00
  362.000000  1.21671911434509966E+04  1.12034917136093009E+04  6.57012523079577591E+02  2.99697246654825562E+02  6.68971299156624166E+00  2.95691070263883971E-01  4.20424069301156885E-03  5.18047683633547811E-05  0.00000000000000000E+00
  364.000000  1.29981174955679962E+04  1.18595956199162702E+04  8.04161265007628799E+02  3.25370498354363917E+02  8.66373488439108819E+00  3.21054594396778747E-01  5.26880839431895492E-03  5.40025502156470601E-05  0.00000000000000000E+00
  366.000000  1.39197780777491953E+04  1.25120663493507454E+04  1.03205034688272167E+03  3.63422371027208499E+02  1.18629171703182799E+01  3.68935880347972422E-01  7.09594523357645005E-03  6.14926218117882575E-05  0.00000000000000000E+00
